DATE;OTERMP03MO;OTERMP06MO;OTERMP01YR;OTERMP02YR;OTERMP03YR;OTERMP05YR;OTERMP07YR;OTERMP10YR
9.14.2004;0.00069596;0.00193567;0.00378907;0.00611896;0.00770963;0.01044706;0.01312211;0.0168001
9.15.2004;0.00065096;0.001883;0.00372825;0.00605827;0.00765605;0.01040795;0.01310034;0.01680854
9.16.2004;0.00070173;0.00194006;0.00375574;0.00596853;0.00745396;0.0100643;0.01267883;0.01630819
9.17.2004;0.00060898;0.00181775;0.00360565;0.00580664;0.00729024;0.00987928;0.01247451;0.01610263
9.20.2004;0.00063961;0.00184101;0.00358683;0.00567417;0.00706728;0.00957569;0.01216175;0.01580209
9.21.2004;0.00054586;0.00173513;0.00347489;0.00556851;0.00694889;0.00937383;0.01186024;0.01540345
9.22.2004;0.00051443;0.00167309;0.00334602;0.00531169;0.00658084;0.00884167;0.01121963;0.01465686
9.23.2004;0.00041494;0.0015535;0.0032171;0.0052048;0.00649529;0.00877102;0.01115695;0.01461518
9.24.2004;0.00023007;0.00142961;0.00316973;0.00519023;0.00644385;0.00864497;0.01103329;0.0145671
9.27.2004;0.0002305;0.00140885;0.00311181;0.00508881;0.00633533;0.00859206;0.01106945;0.01472937
9.28.2004;0.00028035;0.0014166;0.00307297;0.00504595;0.00634215;0.00872436;0.01129752;0.01503715
9.29.2004;0.00017574;0.00136037;0.00309797;0.00517802;0.00653562;0.00899826;0.01164565;0.01547616
9.30.2004;0.00025799;0.00141986;0.00313817;0.00524341;0.00665819;0.00923024;0.01194951;0.01582626
10.1.2004;0.00035467;0.00145812;0.003132;0.00530099;0.00683635;0.00959842;0.01239771;0.01628555
10.4.2004;0.00037487;0.00153548;0.00327139;0.00544552;0.00692575;0.00955172;0.01224426;0.01603276
10.5.2004;0.00034775;0.00154231;0.00330567;0.0054545;0.00688035;0.00943952;0.0121181;0.01591988
10.6.2004;0.00029842;0.00149763;0.00328701;0.00550312;0.00698462;0.009601;0.01229826;0.01610416
10.7.2004;0.00033181;0.00151789;0.00330369;0.00555786;0.00708837;0.00976934;0.01249173;0.01630718
10.8.2004;0.00043969;0.00165737;0.00343612;0.00557086;0.00697702;0.00952066;0.01219796;0.01599305
10.12.2004;0.00047379;0.00164851;0.0033759;0.00548031;0.00689585;0.00944728;0.01209406;0.01582593
10.13.2004;0.00054361;0.00170938;0.00341814;0.00549794;0.00690677;0.0094689;0.01212467;0.01586412
10.14.2004;0.00055298;0.00174815;0.00346706;0.00547941;0.00679974;0.00923257;0.01182762;0.01553982
10.15.2004;0.00044849;0.00164233;0.0033826;0.00546134;0.00683005;0.0092938;0.01188352;0.01558532
10.18.2004;0.0004657;0.00162444;0.00332018;0.00536589;0.00673124;0.00920451;0.01179543;0.01548945
10.19.2004;0.00047737;0.00159365;0.00322949;0.00522093;0.00657065;0.00902899;0.01159191;0.01523346
10.20.2004;0.00051357;0.00162248;0.00322054;0.00511073;0.0063705;0.00871438;0.01121198;0.0147921
10.21.2004;0.00046566;0.00154354;0.00310591;0.00496581;0.00620828;0.00850002;0.01093101;0.01441909
10.22.2004;0.00044668;0.00152525;0.00308786;0.00494994;0.00620212;0.00852873;0.01100649;0.01455951
10.25.2004;0.00044552;0.00152574;0.00307525;0.00488646;0.0060893;0.00836666;0.01084184;0.01442391
10.26.2004;0.00043953;0.00150515;0.00303809;0.00485077;0.0060758;0.00840651;0.01091854;0.01452754
10.27.2004;0.00034313;0.00140943;0.0029783;0.00490362;0.00622099;0.0086566;0.01122535;0.01489363
10.28.2004;0.00047254;0.00150864;0.00302104;0.00486728;0.00615567;0.00859943;0.01118681;0.01484609
10.29.2004;0.000487;0.00154282;0.00306401;0.00487282;0.00610422;0.00845272;0.01097191;0.01456301
11.1.2004;0.00046887;0.00151717;0.00303823;0.00487403;0.00614185;0.00854373;0.01109274;0.0147071
11.2.2004;0.00048043;0.00154165;0.00307569;0.00491262;0.00617351;0.00857049;0.01112583;0.01475342
11.3.2004;0.00050035;0.00157246;0.00311208;0.00493192;0.00616968;0.00854172;0.01109188;0.01471766
11.4.2004;0.00045545;0.00151885;0.00305887;0.00489978;0.00615264;0.00850067;0.01099132;0.01453393
11.5.2004;0.00007827;0.00131355;0.00305522;0.00498012;0.00615435;0.00837668;0.01091628;0.01465423
11.8.2004;0.00012443;0.00132921;0.00301683;0.00486603;0.00600828;0.00824943;0.01083978;0.01463123
11.9.2004;0.00005551;0.00129455;0.00301981;0.00488561;0.00600879;0.0082078;0.01078111;0.01458796
11.10.2004;0.0000063;0.00127766;0.00302973;0.00487792;0.00597796;0.00819226;0.01082593;0.01470985
11.12.2004;-0.00009712;0.00118603;0.00294896;0.00477251;0.00580137;0.00782822;0.01029689;0.01402082
11.15.2004;-0.00020583;0.00107094;0.00281233;0.0045766;0.00555054;0.00751116;0.00996052;0.01369493
11.16.2004;-0.00390882;0.00119431;0.00268454;0.00421254;0.00545841;0.00787493;0.01025689;0.01346756
11.17.2004;-0.00385433;0.00122313;0.00262806;0.00414139;0.00533752;0.00762668;0.00991469;0.01304887
11.18.2004;-0.00027473;0.00099694;0.0027069;0.00436822;0.00522646;0.00697576;0.00925884;0.01282724
11.19.2004;-0.00026518;0.00091492;0.00253961;0.0042223;0.00517493;0.00709295;0.00947702;0.01311616
11.22.2004;-0.00026073;0.00086012;0.00241961;0.00407266;0.00503108;0.00693937;0.00928566;0.01286681
11.23.2004;-0.00028971;0.0007992;0.00232346;0.00396195;0.00492296;0.00682854;0.00915611;0.01269616
11.24.2004;-0.00040782;0.00070982;0.00227148;0.00393017;0.00487631;0.00674126;0.00904755;0.01258463
11.26.2004;-0.00032869;0.00073578;0.00225418;0.00395413;0.00498834;0.0069955;0.00938219;0.01298366
11.29.2004;-0.00022415;0.00078579;0.0022928;0.00413754;0.00535176;0.00759948;0.01009437;0.01376092
11.30.2004;-0.00014049;0.00091684;0.00248171;0.00438433;0.00565445;0.00805025;0.01069096;0.01450496
12.1.2004;0.00002679;0.00101407;0.00250666;0.00440271;0.00572004;0.00816513;0.01077764;0.01451638
12.2.2004;-0.00005881;0.00099248;0.00255608;0.00447192;0.00574548;0.00809621;0.01066032;0.01437673
12.3.2004;0.00003163;0.00113028;0.00269459;0.00446579;0.00558368;0.00775418;0.0102506;0.01393044
12.6.2004;0.00009296;0.00109657;0.00255909;0.00429612;0.00543959;0.0076052;0.01001843;0.01357194
12.7.2004;-0.0000285;0.00102444;0.00253605;0.00426339;0.00534619;0.0074025;0.00976609;0.0133062
12.8.2004;-0.00005399;0.00098322;0.00242827;0.00397358;0.00488759;0.0067071;0.00892917;0.01233378
12.9.2004;-0.00019563;0.00089095;0.00237952;0.00391512;0.00480001;0.00664213;0.00896095;0.01252025
12.10.2004;-0.00018786;0.00088888;0.00233962;0.00378519;0.00459611;0.00635794;0.00864975;0.01219939
12.13.2004;-0.00037867;0.00076658;0.00228728;0.00373356;0.00449638;0.00620491;0.00850563;0.01208891
12.14.2004;-0.00034638;0.00076114;0.0022177;0.00358054;0.00430166;0.00598228;0.00827463;0.01184662
12.15.2004;-0.0003976;0.00069388;0.00211923;0.00342157;0.00408148;0.00564402;0.00783807;0.01130118
12.16.2004;-0.00044336;0.00061544;0.00203965;0.00345505;0.00426334;0.00607838;0.00845091;0.0120888
12.17.2004;-0.00050106;0.00064291;0.00215688;0.00360403;0.00439264;0.00619977;0.00860465;0.01228419
12.20.2004;-0.00049809;0.00066318;0.00219079;0.00362613;0.00438892;0.00615785;0.0085432;0.01221476
12.21.2004;-0.00052836;0.00064056;0.00217017;0.00358336;0.00431157;0.0060146;0.00835158;0.01197782
12.22.2004;-0.00049767;0.00066399;0.00218378;0.00359652;0.00435218;0.00614448;0.00856454;0.01226672
12.23.2004;-0.00049022;0.0006833;0.00221826;0.00365169;0.00442679;0.00626358;0.00872104;0.01245342
12.27.2004;-0.00029763;0.00077952;0.00224807;0.00376873;0.00468509;0.00669169;0.00919966;0.01294515
12.28.2004;-0.00029621;0.00080608;0.00230307;0.00383098;0.00473101;0.0066983;0.00917682;0.012897
12.29.2004;-0.00046727;0.0007428;0.00236825;0.00397319;0.00486403;0.00679702;0.0092754;0.01301699
12.30.2004;-0.00046221;0.00073759;0.00233035;0.00385103;0.00465852;0.00645658;0.00884163;0.01249643
12.31.2004;-0.00033447;0.0007169;0.00215428;0.00362459;0.00445546;0.00621072;0.00846084;0.01192434
1.3.2005;-0.00034841;0.0006467;0.00201316;0.00342141;0.00423364;0.00596429;0.00818869;0.01161734
1.4.2005;-0.00053985;0.00052553;0.0019865;0.00347533;0.00429855;0.00602514;0.00827206;0.0117653
1.5.2005;-0.00054074;0.00048812;0.00191653;0.00340584;0.00424578;0.00597241;0.00818629;0.01161913
1.6.2005;-0.00049386;0.00048505;0.00185162;0.0033049;0.0041579;0.00593492;0.00818525;0.01164452
1.7.2005;-0.00044882;0.00045847;0.00175053;0.00318171;0.00405036;0.00581086;0.00799385;0.01134717
1.10.2005;-0.0004901;0.00037744;0.00162171;0.00301185;0.00385355;0.00554166;0.0076412;0.01088925
1.11.2005;-0.00050816;0.00034391;0.0015662;0.00293277;0.00375339;0.00539199;0.00744238;0.01064303
1.12.2005;-0.00050611;0.00030871;0.00147666;0.00278875;0.00359535;0.00524118;0.00729888;0.01048552
1.13.2005;-0.0005786;0.00028223;0.00147344;0.00270751;0.00340286;0.00489885;0.0068907;0.01002671
1.14.2005;-0.00057615;0.00023113;0.00137652;0.00263105;0.00337946;0.00493647;0.00693265;0.01004968
1.18.2005;-0.00060868;0.0001143;0.00117145;0.00239266;0.00314738;0.00466318;0.00656715;0.00955339
1.19.2005;-0.00068274;0.00003781;0.00110208;0.00235674;0.00313755;0.00466641;0.00655843;0.00951833
1.20.2005;-0.00064496;0.00010655;0.00116424;0.00231187;0.00300436;0.0045203;0.00650234;0.00958424
1.21.2005;-0.00055051;0.00015272;0.00115162;0.00226656;0.00297769;0.00454885;0.00656001;0.00965504
1.24.2005;-0.00083621;0.00005062;0.00123986;0.00237922;0.00297491;0.00437404;0.00635016;0.00946709
1.25.2005;-0.00074856;0.00004849;0.0011541;0.00231543;0.00299871;0.00453637;0.00657703;0.00973712
1.26.2005;-0.00084248;-0.00000911;0.0011231;0.00224846;0.00286395;0.0042926;0.00627738;0.00939788
1.27.2005;-0.00071113;-0.00001383;0.00098761;0.00211766;0.00281975;0.00432812;0.00627581;0.00930301
1.28.2005;-0.00073895;-0.00004815;0.00091073;0.00189929;0.00245528;0.0037376;0.00553721;0.00843502
1.31.2005;-0.00083194;-0.00015042;0.00079037;0.00174322;0.00226513;0.00349006;0.00525175;0.00811597
2.1.2005;-0.00076555;-0.00015457;0.00070437;0.00162299;0.002172;0.00345335;0.00523819;0.00810569
2.2.2005;-0.00078879;-0.0002109;0.0006352;0.00160651;0.00220634;0.00350205;0.00523262;0.00801315
2.3.2005;-0.00089867;-0.00032569;0.00051405;0.0014738;0.00206211;0.00333389;0.00504853;0.00780419
2.4.2005;-0.00088504;-0.00033567;0.00042152;0.00117514;0.00158161;0.0026168;0.00419443;0.00681494
2.7.2005;-0.00097616;-0.00044894;0.00027539;0.00098548;0.00135911;0.00233931;0.00386784;0.00641584
2.8.2005;-0.00116748;-0.00060758;0.00015631;0.00088487;0.00123537;0.00215251;0.00364176;0.00616723
2.9.2005;-0.00106023;-0.00049685;0.00021813;0.00079145;0.00104331;0.00196253;0.00355875;0.00622705
2.10.2005;-0.00113064;-0.00051778;0.00027202;0.00095225;0.00129385;0.00239531;0.00416681;0.00704431
2.11.2005;-0.00139404;-0.00058492;0.00039934;0.00111207;0.00137681;0.00240001;0.00417181;0.00704611
2.14.2005;-0.00152749;-0.00062421;0.00042694;0.00109578;0.00129507;0.00225717;0.0039771;0.00673377
2.15.2005;-0.00124519;-0.00060796;0.00023046;0.00098214;0.00134785;0.00242873;0.00416645;0.00701719
2.16.2005;-0.00117816;-0.00062823;0.00015292;0.0009862;0.00147701;0.00268795;0.00443829;0.00726223
2.17.2005;-0.00113094;-0.00055776;0.00024649;0.00109899;0.00161179;0.00289896;0.00473629;0.00766462
2.18.2005;-0.00098939;-0.00047588;0.00029257;0.00122553;0.00185987;0.0033082;0.00520376;0.00814488
2.22.2005;-0.00081194;-0.0003413;0.00040352;0.00139515;0.00210857;0.00361586;0.0054774;0.00834318
2.23.2005;-0.00092956;-0.00033429;0.00053713;0.00154153;0.00216859;0.00354536;0.00537248;0.00824739
2.24.2005;-0.00089975;-0.00035129;0.00049002;0.00154068;0.00222996;0.00363614;0.00541489;0.00820426
2.25.2005;-0.0010603;-0.00043079;0.00049525;0.00154583;0.00216111;0.00344033;0.00516845;0.00794578
2.28.2005;-0.00102758;-0.00044086;0.00047465;0.00163892;0.00239805;0.00388082;0.00570369;0.0085236
3.1.2005;-0.00092407;-0.00040187;0.00044829;0.00161093;0.00242203;0.0039848;0.00582866;0.00863337
3.2.2005;-0.00087012;-0.00032953;0.00054467;0.00174084;0.00258322;0.00421822;0.00612611;0.00899748
3.3.2005;-0.00084232;-0.00029908;0.00058516;0.00180417;0.00266066;0.00428431;0.00615741;0.00897801
3.4.2005;-0.00085698;-0.00032783;0.00051718;0.00163573;0.00238023;0.00378784;0.00547894;0.00810519
3.7.2005;-0.00092165;-0.00044723;0.00034294;0.00144342;0.00219093;0.00355943;0.00517296;0.00769121
3.8.2005;-0.00095193;-0.00050964;0.00026341;0.00141591;0.00224697;0.00375978;0.0054715;0.00807975
3.9.2005;-0.00083854;-0.00051927;0.00012163;0.0012542;0.00217908;0.00387588;0.00568262;0.00832534
3.10.2005;-0.00090023;-0.00038783;0.0004783;0.00172129;0.00259572;0.00417813;0.0059579;0.00863154
3.11.2005;-0.00084615;-0.00036115;0.00052999;0.00196137;0.00303665;0.00486648;0.00673133;0.00941167
3.14.2005;-0.00084152;-0.00030045;0.00065378;0.00210219;0.00314512;0.00490996;0.00674573;0.00941842
3.15.2005;-0.00085793;-0.00024609;0.00081082;0.00237275;0.00347988;0.00534503;0.00727131;0.01004472
3.16.2005;-0.00084338;-0.0002035;0.00086189;0.00236499;0.00340266;0.00519999;0.00712022;0.00990755
3.17.2005;-0.00084193;-0.00017818;0.00089801;0.00235669;0.003332;0.00503642;0.00691653;0.00969834
3.18.2005;-0.00083742;-0.00019304;0.00086889;0.00234553;0.00335965;0.00513856;0.0070726;0.00991181
3.21.2005;-0.00077467;-0.00015594;0.00087885;0.00235906;0.00340366;0.00524167;0.00720653;0.01006041
3.22.2005;-0.00090434;-0.00027014;0.00081069;0.002378;0.00346347;0.00528391;0.00719179;0.0099789
3.23.2005;-0.00106401;-0.00031494;0.00088662;0.00247231;0.00348986;0.00522542;0.00714468;0.00998434
3.24.2005;-0.00103348;-0.00030162;0.00086927;0.00240938;0.00339862;0.00510286;0.00700394;0.00982157
3.28.2005;-0.00099717;-0.00033806;0.00077251;0.00234914;0.00342277;0.00522859;0.00714965;0.0099601
3.29.2005;-0.00106498;-0.00034667;0.00081079;0.00234102;0.0033222;0.004999;0.00687771;0.00969671
3.30.2005;-0.00110408;-0.000386;0.00075772;0.00224257;0.00317537;0.00478166;0.00662116;0.0094139
3.31.2005;-0.0011883;-0.00040455;0.00077158;0.00215741;0.00296854;0.0044693;0.00632804;0.00919047
4.1.2005;-0.00115738;-0.00038055;0.00076035;0.0020553;0.00279613;0.00423644;0.00608912;0.00896041
4.4.2005;-0.00092368;-0.00032781;0.00063568;0.00193854;0.00282948;0.00448394;0.00637537;0.00918963
4.5.2005;-0.00111058;-0.00037306;0.00072898;0.00204159;0.00285774;0.00445115;0.00638858;0.00929136
4.6.2005;-0.00108578;-0.00032017;0.00080261;0.00208947;0.00285892;0.004399;0.00634158;0.00929772
4.7.2005;-0.00102592;-0.00031916;0.00075471;0.0020716;0.0029067;0.00452968;0.00649678;0.00947444
4.8.2005;-0.00106124;-0.00035003;0.00073564;0.00206241;0.00288808;0.00445491;0.00635775;0.00925209
4.11.2005;-0.00111278;-0.00037915;0.00071305;0.00198765;0.00274409;0.00421771;0.00607624;0.00894245
4.12.2005;-0.00102275;-0.00034356;0.00066283;0.00183013;0.00252427;0.00391648;0.00571591;0.00852977
4.13.2005;-0.00101446;-0.00037058;0.00059109;0.00173181;0.00244643;0.00391796;0.00579014;0.00868361
4.14.2005;-0.00094762;-0.00028547;0.00066966;0.00174743;0.0024171;0.00389571;0.00583734;0.00884347
4.15.2005;-0.00095412;-0.00025276;0.0007215;0.00172024;0.00227155;0.00355952;0.00538932;0.00832364
4.18.2005;-0.00097097;-0.00031791;0.00060518;0.00158764;0.00214892;0.00342302;0.0052033;0.00805633
4.19.2005;-0.00070443;-0.00022635;0.00048573;0.00134826;0.00194078;0.00328116;0.00502617;0.00774874
4.20.2005;-0.00085171;-0.00030359;0.00047639;0.00132994;0.0018558;0.00310004;0.00482956;0.00759606
4.21.2005;-0.00105682;-0.00043049;0.0004656;0.0014385;0.00200575;0.00328025;0.00504801;0.00786236
4.22.2005;-0.00105841;-0.00043016;0.00045207;0.00136283;0.00185583;0.00300538;0.00468574;0.00743351
4.25.2005;-0.00111125;-0.00054085;0.00027999;0.00116644;0.00166593;0.00280358;0.00444333;0.00712173
4.26.2005;-0.00124067;-0.00061997;0.00024498;0.00111799;0.00157978;0.00270838;0.00439737;0.00714425
4.27.2005;-0.00114111;-0.00060256;0.00015329;0.00093018;0.00135501;0.00242868;0.00405861;0.00675085
4.28.2005;-0.00117454;-0.00059255;0.00017837;0.00086511;0.00118227;0.00212851;0.00372607;0.00642865
4.29.2005;-0.00127747;-0.00070361;0.00007019;0.00077781;0.00110265;0.00203383;0.00360716;0.00628756
5.2.2005;-0.00124761;-0.0007155;0.00000182;0.00066823;0.00100083;0.00197966;0.00359715;0.006322
5.3.2005;-0.00139369;-0.00084052;-0.00012855;0.0004413;0.00065575;0.00146972;0.00300476;0.00566794
5.4.2005;-0.00138746;-0.00083361;-0.00013472;0.00039894;0.00059488;0.00143995;0.00305543;0.0058744
5.5.2005;-0.00124956;-0.00073817;-0.00008827;0.00043207;0.00066523;0.00159816;0.00327534;0.00615175
5.6.2005;-0.00142518;-0.00086225;-0.00013869;0.00044113;0.00066747;0.00153196;0.00314448;0.00594268
5.9.2005;-0.00148962;-0.00092517;-0.00018667;0.00042879;0.00067227;0.00152914;0.00311622;0.0058741
5.10.2005;-0.00147467;-0.0009274;-0.00023058;0.00030098;0.00048003;0.00125732;0.00280237;0.00553642
5.11.2005;-0.00151383;-0.00094849;-0.00025247;0.00021782;0.00033018;0.00102738;0.00253661;0.00522823
5.12.2005;-0.00150347;-0.00092182;-0.00023216;0.00018548;0.00026651;0.00099134;0.00256172;0.00530718
5.13.2005;-0.00151039;-0.00093906;-0.00025591;0.0001666;0.00024869;0.00094938;0.00248432;0.00519499
5.16.2005;-0.00148021;-0.00093049;-0.00027595;0.00012942;0.00022013;0.0009561;0.00251988;0.0052506
5.17.2005;-0.0015369;-0.00097325;-0.00032764;-0.00000817;-0.0000113;0.00059502;0.00209352;0.00477366
5.18.2005;-0.00153336;-0.00097912;-0.00035829;-0.00008627;-0.00012486;0.00043688;0.00190701;0.00455961
5.19.2005;-0.00165066;-0.00108377;-0.00044085;-0.00014649;-0.00019257;0.00032584;0.00175293;0.00435817
5.20.2005;-0.00171398;-0.00116005;-0.00053293;-0.00025231;-0.00029904;0.00022375;0.00165107;0.00423787
5.23.2005;-0.00175172;-0.00123804;-0.00067939;-0.00050478;-0.00063574;-0.00024411;0.00109421;0.00361342
5.24.2005;-0.0017518;-0.00125188;-0.00073073;-0.00062955;-0.00080974;-0.00045294;0.00088451;0.00341544
5.25.2005;-0.00161029;-0.00121811;-0.00079374;-0.00065962;-0.00072432;-0.00018221;0.00125046;0.00384916
5.26.2005;-0.00167541;-0.00125314;-0.00080286;-0.00068399;-0.00078904;-0.00031646;0.00108492;0.00368259
5.27.2005;-0.0018331;-0.00131332;-0.00078653;-0.00072461;-0.00094513;-0.00060635;0.00077129;0.00338913
5.31.2005;-0.00160405;-0.00130223;-0.0010036;-0.00101577;-0.00119276;-0.00087975;0.00034238;0.00272686
6.1.2005;-0.00162969;-0.00125968;-0.00095922;-0.00117627;-0.00156195;-0.00145599;-0.00027696;0.00210607
6.2.2005;-0.00171672;-0.00133591;-0.00102056;-0.00122385;-0.00161198;-0.00152804;-0.00037825;0.00195536
6.3.2005;-0.00170197;-0.00139955;-0.00114556;-0.00129244;-0.0015611;-0.00128459;-0.00003475;0.00234273
6.6.2005;-0.00162272;-0.0013793;-0.00118262;-0.00133969;-0.00158859;-0.0013227;-0.00013148;0.00215395
6.7.2005;-0.00163939;-0.00138821;-0.00119234;-0.00138515;-0.00168512;-0.00151333;-0.00038593;0.00185161
6.8.2005;-0.00176918;-0.00146238;-0.00121503;-0.0014123;-0.00174847;-0.00159747;-0.0004408;0.00184767
6.9.2005;-0.00181325;-0.00152774;-0.00129794;-0.00148796;-0.00180924;-0.00165137;-0.00050139;0.00178043
6.10.2005;-0.00180162;-0.00153239;-0.00129837;-0.00141188;-0.00163826;-0.00131969;-0.0000553;0.00233847
6.13.2005;-0.00166913;-0.00143078;-0.00119665;-0.00119983;-0.00129593;-0.00080326;0.00054255;0.00299359
6.14.2005;-0.00167428;-0.0013793;-0.00106609;-0.00098675;-0.00103976;-0.00048326;0.00092425;0.00346137
6.15.2005;-0.00168566;-0.00133397;-0.00096266;-0.00088355;-0.00098709;-0.00052694;0.00082482;0.00331686
6.16.2005;-0.00168865;-0.00135572;-0.00099929;-0.00092115;-0.00103164;-0.00062576;0.00065346;0.00306029
6.17.2005;-0.0015346;-0.00133045;-0.00112267;-0.00112201;-0.00121839;-0.00080236;0.00042627;0.00273251
6.20.2005;-0.00162073;-0.00134767;-0.00105951;-0.00100338;-0.00108365;-0.00061934;0.00067344;0.00305154
6.21.2005;-0.00164632;-0.00136754;-0.00110147;-0.00114966;-0.00134349;-0.0010547;0.00013549;0.00244344
6.22.2005;-0.00138725;-0.00126166;-0.00119043;-0.00139226;-0.00161997;-0.00137992;-0.00028337;0.00189095
6.23.2005;-0.00148009;-0.0013424;-0.00124846;-0.00141475;-0.00162376;-0.00136917;-0.00026797;0.00190719
6.24.2005;-0.00150453;-0.0013671;-0.00129826;-0.00155323;-0.0018471;-0.00170144;-0.00065428;0.0014885
6.27.2005;-0.00152798;-0.00140856;-0.00137992;-0.00170865;-0.0020538;-0.00195989;-0.00093402;0.00117737
6.28.2005;-0.00152103;-0.00145378;-0.00146544;-0.00175428;-0.00202278;-0.00181515;-0.0007365;0.001401
6.29.2005;-0.0015485;-0.00144187;-0.00140663;-0.00165946;-0.00191511;-0.00167275;-0.00054556;0.00165158
6.30.2005;-0.00155389;-0.0014198;-0.00136968;-0.00167629;-0.00201398;-0.0019107;-0.00086983;0.00126659
7.1.2005;-0.00159844;-0.00146493;-0.00139357;-0.00161531;-0.00185754;-0.00158931;-0.00043177;0.00179517
7.5.2005;-0.00154479;-0.00140772;-0.00129986;-0.00140357;-0.00152958;-0.00109894;0.00014555;0.00243041
7.6.2005;-0.0016065;-0.00140146;-0.0012386;-0.00138659;-0.00160773;-0.00131332;-0.00012828;0.00212475
7.7.2005;-0.00150704;-0.00137752;-0.00128646;-0.00142737;-0.00159543;-0.00125953;-0.00010352;0.00208952
7.8.2005;-0.00167225;-0.0014309;-0.001217;-0.00131399;-0.0015118;-0.00119056;0.00002242;0.00231108
7.11.2005;-0.00182014;-0.0014301;-0.00109753;-0.00122698;-0.00148941;-0.00116505;0.00007478;0.00230233
7.12.2005;-0.00173847;-0.00145173;-0.00118222;-0.00121982;-0.00137256;-0.00096666;0.00029234;0.0025768
7.13.2005;-0.0017486;-0.00140395;-0.00107013;-0.00106455;-0.00119285;-0.00072417;0.00058494;0.00288519
7.14.2005;-0.00174258;-0.00139998;-0.00106152;-0.00102615;-0.00111695;-0.00058932;0.00074619;0.00305021
7.15.2005;-0.00163274;-0.00134732;-0.00105598;-0.00101203;-0.00108212;-0.00058125;0.00068389;0.00289948
7.18.2005;-0.00165194;-0.00134528;-0.00102387;-0.00093649;-0.00096563;-0.0003829;0.00095591;0.00326029
7.19.2005;-0.001593;-0.00133264;-0.00105031;-0.00097269;-0.00102347;-0.0005363;0.00072892;0.00301082
7.20.2005;-0.00171727;-0.00137572;-0.00101847;-0.00094647;-0.00104936;-0.00062853;0.00060677;0.00284313
7.21.2005;-0.00151822;-0.0013887;-0.00121492;-0.00107907;-0.000991;-0.00033582;0.00097527;0.00327015
7.22.2005;-0.00138338;-0.00130727;-0.00120728;-0.00114618;-0.00110168;-0.00054005;0.00065872;0.00281283
7.25.2005;-0.00147655;-0.0013854;-0.00126892;-0.00120601;-0.00117969;-0.00066225;0.00050964;0.0026493
7.26.2005;-0.00146674;-0.00137597;-0.00125901;-0.0011963;-0.00116898;-0.00064226;0.00053917;0.00269036
7.27.2005;-0.00152065;-0.00145916;-0.00138784;-0.00139477;-0.001426;-0.00100439;0.00009562;0.00216966
7.28.2005;-0.0015806;-0.00148471;-0.00139886;-0.00147811;-0.00161272;-0.00134753;-0.0003318;0.00167813
7.29.2005;-0.00154947;-0.00152788;-0.00149666;-0.0015041;-0.00150546;-0.00103081;0.00009671;0.00218271
8.1.2005;-0.00157872;-0.00150046;-0.0013988;-0.00134786;-0.00132572;-0.00079448;0.00040213;0.00256519
8.2.2005;-0.00162078;-0.00148624;-0.00132749;-0.00126825;-0.00127256;-0.00076235;0.00045875;0.00267614
8.3.2005;-0.0016237;-0.00143789;-0.00122889;-0.00115867;-0.00117524;-0.00067169;0.00055021;0.00275022
8.4.2005;-0.0017473;-0.00141538;-0.00106011;-0.00093651;-0.00094909;-0.00035695;0.00096107;0.00319263
8.5.2005;-0.0016392;-0.00144089;-0.00117229;-0.00094062;-0.00081101;-0.00011633;0.00119548;0.00343215
8.8.2005;-0.00146996;-0.00140564;-0.00124878;-0.00096823;-0.00072962;0.00003184;0.00128746;0.00344917
8.9.2005;-0.00151076;-0.0014119;-0.00121201;-0.00090009;-0.00065622;0.00010607;0.00136405;0.00352656
8.10.2005;-0.00142914;-0.00133151;-0.00115363;-0.00090233;-0.00070405;0.00002695;0.00129079;0.0034722
8.11.2005;-0.00149638;-0.00130041;-0.00104638;-0.00085485;-0.00076771;-0.00016127;0.00107025;0.00322547
8.12.2005;-0.00143548;-0.00128083;-0.00110164;-0.00102209;-0.00100879;-0.00050725;0.00062556;0.00263947
8.15.2005;-0.0014739;-0.00136338;-0.00122779;-0.00114919;-0.0011021;-0.00054551;0.00060887;0.00262793
8.16.2005;-0.00153525;-0.00138521;-0.00123317;-0.0012268;-0.00126472;-0.00079508;0.00034074;0.0023609
8.17.2005;-0.0016338;-0.00142819;-0.00122125;-0.0011881;-0.001213;-0.00067385;0.00053565;0.00260075
8.18.2005;-0.00145085;-0.00133462;-0.00121404;-0.00121212;-0.00124755;-0.00078814;0.00035417;0.00243029
8.19.2005;-0.00159541;-0.00139427;-0.00119367;-0.00119798;-0.00128912;-0.00087738;0.00029647;0.00244264
8.22.2005;-0.00153826;-0.00141658;-0.0012942;-0.00130821;-0.00136216;-0.00091401;0.00024718;0.00236976
8.23.2005;-0.00141867;-0.00138203;-0.00135433;-0.00140798;-0.00144167;-0.00097581;0.00016183;0.00225256
8.24.2005;-0.00144587;-0.00141041;-0.00138299;-0.00143597;-0.00147277;-0.00102273;0.00009937;0.00217355
8.25.2005;-0.00145713;-0.00144382;-0.00145117;-0.00155136;-0.00162395;-0.00123479;-0.00016658;0.00184681
8.26.2005;-0.00142735;-0.00145631;-0.00150822;-0.00162182;-0.00168362;-0.00129081;-0.00024674;0.00172636
8.29.2005;-0.00140941;-0.00148677;-0.00160081;-0.00176487;-0.00183834;-0.00146182;-0.00044791;0.00147596
